Age,Gender,Driving_Experience,Vehicle_Type,Previous_Accidents,Region,Annual_Mileage,Premium,Accident
44,0,26,2,0,1,8429.795840403674,371.94995618525405,0
48,0,30,1,0,1,11130.678318643211,495.2139577227918,1
68,0,48,2,0,0,9373.212345077709,412.2184462978263,1
68,1,51,2,0,1,20498.053686534768,707.2550780009776,1
53,1,36,0,0,1,22123.376944365173,467.9309568964819,1
53,1,35,1,0,0,11053.448839017485,380.23406292631296,0
43,1,26,2,0,0,28816.573361927978,569.1841531631014,0
60,0,44,0,0,0,10329.816087221767,379.2116026406609,1
44,0,26,0,0,1,12883.694945319201,587.6980007687292,0
22,1,5,2,0,0,17464.56788772747,444.20947648456024,1
37,1,21,0,0,1,17936.45198101983,496.22805371115174,1
28,0,8,0,0,0,13404.896693245355,481.0259691356049,1
79,1,62,3,0,0,20471.216469214327,474.62415394211996,0
27,1,11,1,0,0,20993.56759732524,506.2234335465137,1
57,0,38,2,1,1,14961.625302391065,433.6779142283267,1
55,1,36,2,1,1,14249.486000591332,390.7987409080936,1
23,0,7,0,1,1,11947.286593113742,503.8838773120413,0
25,0,7,0,0,1,9798.762881606208,460.2255504168093,1
40,1,22,0,1,1,10997.69247590939,372.1038624538055,1
64,0,47,0,0,0,17722.657792035217,561.4272600319387,0
43,1,24,1,0,0,15003.516618012607,498.365623937154,0
63,0,45,1,0,0,13778.97334250273,391.3319790747534,0
60,1,42,1,0,0,12144.878902735518,476.2281090233233,0
29,1,10,0,0,1,12252.9915742255,485.54509154028193,0
43,1,23,0,0,1,14774.259124197135,396.9216871056425,1
30,0,12,1,0,1,14379.428699429358,816.2417284935565,1
57,0,41,1,1,0,14994.798937995924,499.2211489901773,1
79,1,62,0,0,0,12776.89686113132,478.0080602377428,0
35,0,17,1,0,1,11645.937950773994,743.688204041543,0
42,1,24,0,0,0,15042.122353474002,545.6585615667053,1
50,1,30,0,0,0,18248.984964340867,620.8744413567084,1
64,0,48,2,0,1,12457.039258460116,509.4298691287825,0
57,1,40,0,0,0,5000.0,506.4234363836978,1
77,0,59,1,0,1,8162.632079033076,414.46979361639967,1
60,1,43,0,0,0,20371.255547783672,566.8886091699052,1
29,0,10,0,0,1,19968.690081406792,684.8693707297892,1
61,1,43,0,0,0,18233.788907171678,657.7103457411599,0
53,1,35,3,0,1,17563.319391819186,378.94118170125654,0
65,0,46,1,0,1,20088.541324665006,685.9561189381052,0
21,1,1,3,0,0,13284.199667295445,417.262393404721,1
22,1,4,1,0,0,15694.57523388766,405.9377007252051,0
73,0,56,1,0,1,11141.195781950079,411.4136844249597,0
54,1,38,0,0,1,14123.328979126123,460.8973671849072,1
25,0,8,0,0,1,24481.28954420102,306.7325266192652,1
80,1,60,0,0,1,10866.87728232762,505.27441842380887,0
59,0,43,0,1,1,9174.178610921437,474.04410521619525,0
66,1,49,1,0,0,14031.832809998092,504.1518239294255,1
45,1,28,0,0,0,13000.581056529745,450.4000571770934,0
48,1,29,0,0,0,16329.896590544218,340.80050137071237,1
75,0,55,0,0,0,18964.348450791953,473.9575612972268,0
26,0,7,1,0,0,13127.35398421638,622.0404067195929,0
71,0,55,1,0,1,25533.893943835068,398.98278961056127,0
68,0,49,2,0,0,21153.485208684913,412.27081154622704,0
46,1,26,0,0,0,11182.365508236642,545.4879004324441,1
31,1,13,0,0,1,14604.556601271692,376.1976199370492,0
57,0,39,0,0,1,17642.014545678197,522.5811877805779,1
58,0,42,2,0,0,10855.431801318187,544.4041437793621,1
39,0,21,0,0,0,5000.0,443.6976719968835,1
28,1,9,1,0,1,24646.893819855253,425.025134733267,1
40,0,24,1,1,0,9464.975884481586,359.09517801168795,1
18,0,0,0,1,1,19262.12200394847,420.8938295892245,0
63,1,47,0,0,0,18502.14660370333,556.7767898683173,1
54,1,38,0,0,0,10920.750398039318,583.8255478569698,1
38,0,21,2,0,0,24799.520770023075,506.3672761990292,1
43,1,26,1,0,0,15322.945801080292,438.5547073722873,0
63,0,47,1,0,1,15688.841470277239,507.33098444666405,1
53,1,35,1,0,1,7308.7197044955265,418.16764148819004,0
71,0,54,1,0,0,5000.0,517.9094801084424,1
40,0,20,1,0,0,13787.12705208672,574.6862096619996,1
74,0,55,0,0,0,21486.312291932976,453.46453892558674,1
18,0,1,0,0,0,5690.866294081279,419.6904162764519,0
80,1,64,0,0,1,15726.768990291941,451.2282311874026,1
71,1,53,1,0,1,15408.021240700271,608.7511107602091,1
72,1,53,0,0,0,21205.136668874246,779.1329951895294,0
68,1,51,1,0,1,20082.399846931683,564.8583570383896,0
57,0,39,0,0,1,15701.407664707627,492.68428686319584,1
32,0,14,3,0,0,14532.18230844893,402.6490032004954,1
38,1,20,0,1,0,11400.70495446333,396.44321727439683,1
64,1,48,0,0,0,9272.823248789304,542.7654004967526,0
26,1,6,3,0,1,11868.001054005363,422.0198223032341,1
70,1,52,1,0,1,9465.940312661285,602.2484093895841,1
26,1,7,3,1,1,14474.48546347296,439.66879246007466,1
27,0,10,0,0,1,14826.33868869243,642.306399181154,0
69,0,50,0,0,0,13626.595889220738,459.06722084586863,0
74,0,58,1,0,0,15546.761210545714,613.344066336591,0
70,1,54,2,0,0,12704.052601222858,567.3017927577832,1
43,1,24,0,0,1,19208.30585827087,584.6933467859006,1
58,1,38,3,0,0,16143.576271523614,493.14664770381347,1
52,1,36,1,0,0,12579.890737264504,433.5777128879881,1
80,0,64,2,0,1,9167.329754924853,600.9505008183773,0
69,0,50,0,0,0,14592.102806184532,679.3141285854409,0
42,1,26,0,0,1,20705.74316113976,399.76277499743856,0
43,0,23,3,0,1,17947.221578687644,547.5549090874514,1
28,0,8,3,0,0,18790.848665027832,547.1754026378452,1
55,1,35,1,1,0,18620.244374613925,516.5802637250796,0
19,1,2,0,0,1,21078.308963379553,643.1127970496511,1
24,1,4,0,0,0,19310.554287589996,422.4448789060941,1
35,1,15,1,0,0,15745.354346223708,609.8365289786576,1
44,1,27,0,0,1,12964.622633113768,472.26428657481557,1
51,1,33,0,0,0,19379.877483156597,266.35366557577083,0
44,0,28,0,0,1,5000.0,354.2548028829416,0
34,0,14,2,0,1,21336.961693235964,503.56899617445197,0
60,1,44,0,0,1,18450.050809816043,622.008227685255,0
76,0,57,1,0,1,23193.00110590214,608.1319671704105,1
61,1,45,1,0,0,9402.04499018301,510.5371159211032,1
76,1,59,1,0,0,20810.148011134763,385.4703944985274,1
68,1,52,1,0,0,18317.802980091674,379.2401455014823,0
71,1,55,0,1,1,11962.646208991166,542.0532522694268,1
41,0,25,1,0,0,14318.236320689986,495.7726185330183,1
42,1,24,2,0,1,13968.645116903317,597.09609897393,0
24,0,6,1,0,1,13175.163269221699,466.792674925379,1
69,1,50,3,0,0,8256.75762301463,422.8044480624776,1
23,1,6,2,0,0,20871.680828271717,472.17965359897084,1
70,1,54,2,0,1,10268.337375273219,498.6915164655998,1
41,0,25,0,0,1,9751.236482270466,296.72617692320654,1
50,1,34,1,0,1,20995.821341590155,547.2930745958239,0
66,1,50,1,0,1,7986.4844291956215,514.2701028853801,1
46,1,28,0,1,0,13486.824060714183,594.7031654333045,0
80,0,61,1,0,0,10028.669462931419,578.0003662426167,1
60,0,40,0,0,0,23183.649854690077,608.3293149010955,1
39,0,22,1,0,1,20718.77458683321,668.0698311840972,1
43,1,27,1,0,1,10891.608728587686,513.9559294665395,1
45,0,26,1,0,0,10014.789504475426,279.3351142187918,1
67,1,47,3,0,0,18836.197111608606,586.1241540486224,0
38,0,19,0,0,0,17166.749058622405,619.9140110608178,1
66,0,48,0,0,1,13229.593789461629,477.25887869424224,0
24,1,4,0,0,1,12767.213957787855,298.34524257764883,1
34,0,15,2,0,1,13830.625905719002,603.9854399316766,1
37,1,19,1,0,0,19509.66394543097,498.0654895789773,1
58,1,39,1,0,0,22853.5374266308,366.5404672611768,1
66,0,47,0,0,0,24113.60679396241,473.25378727855826,1
37,1,17,1,0,0,11327.781342238062,499.5088193984445,1
71,1,53,0,0,0,15290.102275914587,473.22048565626505,1
39,0,23,2,0,0,21717.56667551881,449.4492850390683,1
45,0,28,2,0,1,10647.164361029416,595.1944316456345,1
80,1,60,2,0,0,11589.608533036404,635.1145507523139,1
78,0,60,2,0,0,18984.35039479403,693.1931394421954,0
57,1,38,1,0,1,12656.582457820085,399.62742021568266,1
66,1,48,2,0,1,7622.956832143543,630.0780807428655,1
24,0,7,1,0,1,10865.413220295773,519.0897877287731,1
18,0,1,1,0,1,19951.495613260016,537.5790009572446,0
49,0,33,0,0,1,16245.166932722657,621.4408687031713,0
30,0,14,0,0,1,7188.806961240101,495.0104891725456,0
47,1,30,1,0,0,11955.316475771051,481.7477999781494,1
40,1,20,1,0,0,24113.621218973753,430.6467858671417,1
68,0,48,0,0,0,14652.559385817964,383.33713300713896,0
76,0,57,2,0,0,13783.010195606275,436.7578970970653,1
73,1,57,0,0,1,15041.044682031014,517.1099937296506,1
36,1,17,0,0,1,16025.655154426373,494.97082440776614,1
79,1,63,2,0,0,13045.919333426242,461.93822884058903,1
49,1,32,1,0,1,21702.695892727916,465.02423276919365,1
47,0,27,2,0,1,12645.180162193781,605.1343735261751,1
46,1,26,1,0,0,19968.833833953966,517.5634344735317,0
66,1,49,3,0,0,24112.22401418699,400.6618867415724,1
62,0,43,1,0,0,16888.61614967946,505.7900803916488,1
46,1,27,0,0,0,9761.787569216845,561.6096308620906,1
47,1,29,0,1,0,15941.210081402589,595.6444504074004,1
33,0,17,0,1,0,12181.170915733454,556.4139625985929,1
57,0,38,3,0,0,19490.395803858133,584.8533459997897,0
36,0,19,0,0,0,16036.236408824609,550.6059535031724,1
35,1,16,0,0,1,14404.73113739889,299.3119497127817,1
18,1,0,0,0,0,9958.185391257892,483.97174855977033,1
31,0,15,2,1,1,5695.300642575003,490.9741551783623,1
68,0,50,0,0,0,10942.295884414782,703.9363354946059,1
64,1,48,3,0,1,18255.231876530645,575.937715179286,1
67,0,47,0,1,0,20914.00040845552,470.9052840970174,0
19,0,0,0,0,0,13449.490229707973,422.729573890461,0
71,0,51,0,0,0,10276.56172097462,465.5957829297891,0
45,1,25,2,0,0,15948.636261658761,419.16062559961625,1
66,1,49,2,0,0,18442.515488395697,717.9843567878082,1
67,1,49,0,0,1,18885.959560881092,498.47314958943986,1
47,1,27,0,0,0,15972.702284633913,582.4830098376567,1
55,1,35,2,0,0,25351.39014795264,551.5336192666128,1
68,1,49,0,0,0,21344.413237589797,565.7334357054218,0
80,0,62,0,0,1,8886.069426647116,411.93539619190034,1
21,1,5,0,0,1,7662.645063487079,633.7273588953062,0
18,1,0,0,0,1,9348.361504737499,491.1679363055207,1
25,0,7,0,0,1,20841.807446457424,650.0401154816856,1
46,1,28,0,0,1,6453.709045451278,542.5668601196085,0
72,1,52,0,0,1,17287.798537567887,675.3980125079632,1
56,0,36,2,0,0,14149.988542231786,560.0317703856078,1
20,0,3,0,0,0,8776.03777324664,481.4388639364385,1
49,0,33,2,0,0,16244.221083427623,640.5624544021288,0
27,1,8,0,0,1,14117.780043333423,513.8310298524281,1
27,0,9,1,0,0,19034.680880324828,553.8083771799528,1
36,1,20,0,0,0,6865.072229359843,508.92523322171786,0
63,1,47,2,0,1,10532.192574268709,445.90637933379435,1
51,1,34,0,0,0,10632.312252080916,484.0577298551739,1
77,1,58,2,0,0,18308.22901257378,571.165071043602,1
50,0,32,0,0,0,13811.829124661293,597.2166109503197,1
40,0,21,0,0,1,20903.98925977161,298.03643294431424,1
72,1,55,3,0,1,13006.028487899923,532.0314605998082,1
45,0,25,1,0,0,16103.25304878424,492.2099219717525,1
49,1,33,0,0,0,22421.20087026796,362.98550685969343,0
67,1,49,3,0,1,6135.34118453886,585.7511117655092,1
24,1,4,0,1,1,15144.990822569547,680.664224980612,1
46,0,29,0,0,1,14842.130686715831,648.1672227397792,0
25,1,6,3,0,1,11060.783997059152,266.6711896428328,1
18,1,2,0,0,0,14180.687107947246,532.4529553296869,1
74,0,56,2,0,1,16560.899359401967,435.0336275208231,0
72,0,52,0,0,0,11268.789956072806,455.17699023658645,0
20,0,0,2,0,1,15277.038396645185,474.7819824263137,1
41,0,25,1,0,0,9901.324293716594,277.73590688007266,0
40,1,21,3,1,1,13978.452413402885,294.1783474686862,1
76,0,59,1,0,1,19643.507359664793,508.51954144020556,0
80,1,61,0,0,1,19877.461811901718,524.7702283825104,0
78,0,59,1,0,0,20863.838057136,480.4626274199855,0
25,0,6,0,0,0,14491.797387792392,375.1277910762288,0
71,0,55,2,0,0,13366.383091407055,459.59366707170943,0
74,0,58,2,0,0,18689.78790585673,644.5440118354039,1
64,0,47,1,0,1,20834.39695497846,463.72374284559453,0
54,0,35,2,0,1,15417.200050459054,449.7203900623232,1
20,1,4,0,0,1,22560.823426272163,623.6869181610128,1
68,0,51,1,0,0,18552.92085501091,478.42538943334284,0
50,0,33,0,0,1,12144.946125515877,568.0433092494103,1
45,0,26,1,0,1,12750.147350748357,546.085307872244,1
64,0,46,0,0,1,14797.607899333438,410.7752568173666,0
25,1,6,2,0,0,7147.738741459394,400.9294713818216,1
51,0,33,0,0,0,12232.79991599739,365.20901276309473,1
52,0,35,1,1,1,20704.07291106567,399.0307575851735,1
49,0,33,0,1,0,21725.66690923875,582.6991162494434,1
41,0,21,2,0,0,16430.155967839375,417.8200367346175,0
31,1,14,0,0,1,17271.840284860224,486.2090607354663,1
49,0,33,1,0,1,13450.402744684205,471.83440363601886,0
73,1,56,0,0,0,11799.252311539734,537.959626409765,0
63,0,44,2,0,0,17851.53264937291,363.5268957706051,0
60,1,42,0,1,1,12800.955025434523,609.805173171222,0
33,1,16,2,0,1,23451.675896600864,643.6201016598258,1
21,0,5,0,0,1,17042.958228435797,497.4846299606848,1
69,0,50,2,0,1,17226.35841000089,276.03800835674184,1
54,1,34,0,0,1,9702.409322469273,414.09056720870285,0
71,1,52,0,0,1,5000.0,531.6010585411717,0
38,0,20,1,0,1,17225.63778751636,537.2146426027209,0
31,1,12,0,0,0,12515.486190390893,474.2222366875124,1
48,1,28,0,0,0,19919.855238750304,610.0616617334151,1
72,1,56,3,0,1,10436.28080926327,442.376047627109,1
65,0,48,3,0,0,12343.943506593318,598.4106778815357,1
35,1,17,2,1,0,20597.288773576274,500.10044428148774,0
24,1,4,0,0,1,17183.966580388194,443.39150161512555,1
27,1,9,0,0,1,9993.390747989657,573.1569581699658,0
24,0,5,1,0,1,15170.035847319723,495.60867094567504,0
50,0,32,0,0,0,24518.65113823297,588.7474635537999,1
40,1,20,3,0,1,15718.156981206375,790.637158797363,1
38,0,21,0,1,1,14259.803010663283,406.60113700449193,1
36,1,19,3,0,0,19476.164847268345,588.0791369329053,1
65,0,47,1,0,1,16761.36877159041,563.7951389329465,1
78,0,62,2,1,0,22218.331378170653,677.9310368676238,1
36,1,18,0,0,0,18775.48784823269,591.414770632165,0
53,0,34,2,0,1,19532.71913300511,657.2937753889554,1
46,0,29,0,0,1,22461.542630628646,401.62200446682107,1
77,0,60,1,0,1,13504.737950594419,372.44194036790725,1
35,1,18,2,0,0,12006.182756884566,405.9377329541718,1
19,0,3,0,0,1,8271.34778537454,484.3155116905655,1
18,0,2,1,0,0,13945.761139197097,638.2514119046523,1
64,1,44,1,0,1,8456.95823588481,660.5746288992068,0
22,0,4,0,0,1,16827.427953392278,463.5176647261188,1
37,0,19,1,0,1,11932.556617659297,488.77722303173664,0
28,0,9,0,0,1,19811.671304392155,382.80389433104403,1
59,0,42,0,0,0,18893.39073105277,507.2767807354266,1
80,0,64,1,0,1,13052.000752591059,480.1789831596717,0
19,1,0,1,0,1,19881.460933551964,480.4671709200859,1
20,1,1,0,1,1,15746.178665902058,618.0726943337685,1
40,0,24,2,0,1,6143.691460028298,540.4809326011,1
72,0,54,2,0,0,10056.83924698005,369.2570239366578,0
29,0,12,1,0,0,11379.184910366004,244.97984579060875,1
37,1,19,1,0,1,15051.218881437657,555.1973144989,1
22,1,3,0,0,0,12854.710178127541,523.2372965825796,1
54,0,37,2,0,1,12355.091656153116,537.7650614110223,0
55,0,35,1,1,0,17904.85120540259,523.2503170455251,1
47,1,28,0,0,1,18934.5820246876,385.5441007443552,1
26,0,8,1,0,0,11907.240403567032,481.02261405568095,1
51,1,33,0,0,0,10751.325829725372,469.4353355256196,1
70,1,52,0,0,0,21321.007117957957,491.87346118593825,0
61,0,45,1,0,0,28630.39587507712,587.8359570274907,1
52,1,33,1,0,0,10290.495118900322,442.26048017496987,0
69,0,52,1,0,1,19455.698629406143,384.4002446218167,0
75,0,57,1,0,0,14304.8706464481,633.9947301332488,1
39,0,21,3,0,1,18379.925870974836,426.9738305782003,1
61,0,45,1,1,1,10235.253027664468,615.243388823591,0
41,0,24,1,0,1,8741.260327028936,715.1461699807826,1
34,0,15,0,0,1,9386.28288245297,650.7097033763506,1
27,1,7,0,0,1,12179.308913269537,566.4494210072774,1
47,1,31,0,0,1,13826.458415281202,480.18176599726274,1
73,1,54,1,2,1,19725.637215800445,591.3080939495838,0
76,1,56,2,0,1,10832.680566270472,497.7090116171771,0
63,0,45,0,0,1,11810.855237205344,641.5425796019217,1
40,1,22,0,0,1,25402.593371898627,563.8536077789106,1
49,1,32,0,0,1,15266.87865513029,537.8324360612002,0
34,1,14,0,0,0,16426.587686337443,504.92588768160437,1
67,0,49,3,0,1,18726.532957771786,450.58397309812557,1
68,1,50,1,0,1,12380.804958546945,499.7740853185299,0
34,0,17,0,0,1,14908.276679462191,529.2824169926137,1
31,1,12,2,0,0,13387.716168780273,474.3054704164494,0
26,0,8,2,0,0,14584.80453423424,529.8013605597782,1
57,0,41,1,0,1,19216.213391012745,598.5606767660084,1
19,1,3,0,0,0,18373.329917006995,527.7570636531411,1
62,0,43,1,0,0,5000.0,446.55905605466916,0
42,0,22,0,0,1,19989.391530667068,224.43513274332372,0
56,1,39,2,0,1,13271.371332808654,621.3759770025586,1
26,1,10,1,0,0,16974.01852443018,488.94226059251605,1
71,1,55,1,0,0,12962.173723051332,520.0463436471923,1
39,0,20,0,0,1,14740.975157574223,554.4992807797497,1
60,0,40,0,0,1,21576.45057373868,554.5248098219213,1
63,0,43,0,0,1,16680.378029952957,575.7781823128548,0
21,1,2,3,0,1,21320.856370463203,600.8831818972935,0
43,0,27,0,0,1,14745.155203909744,575.5540170209014,0
75,0,58,0,0,1,14225.456627001067,200.0,1
46,0,30,3,0,0,15060.890325790006,539.297976117182,0
62,0,42,1,0,1,8652.616167720178,525.4995470502067,0
51,0,35,2,0,1,5000.0,474.71989940651497,1
40,0,23,0,0,0,11096.32053568625,547.9530864374063,0
54,0,36,1,0,1,20136.167199600015,502.02511566569217,1
28,1,12,0,1,1,22102.68778010551,443.2042168545516,1
23,1,4,2,0,0,5000.0,623.6747786054332,1
35,1,17,0,0,0,21433.386638921744,534.7788034227744,1
38,0,19,1,0,1,12038.38072678068,517.2494136649065,1
59,0,40,2,0,0,7867.999872167333,291.64574400419815,0
53,1,34,1,1,1,20296.133546181303,712.8632220314836,0
58,0,42,1,0,1,12472.780872788995,313.5675056475799,0
55,1,35,0,0,0,28077.6758136957,552.4203856916616,1
51,0,33,0,0,1,11633.786882042366,571.2973027128489,1
34,0,17,1,0,1,13618.225162703484,664.4418097389878,1
54,1,34,1,0,1,10117.540089128554,403.8335272184074,1
42,1,26,3,0,1,15749.502617603455,419.1228130460951,0
55,1,36,2,0,0,18985.324857352574,580.0376599378626,1
75,1,58,1,0,0,6348.622380897417,565.0928997730459,1
29,1,11,2,0,1,18278.993350815,670.1799027006598,0
40,0,20,0,0,1,12956.687656287038,608.7411342579749,1
70,0,50,1,0,1,10695.457093391238,466.1594896409571,1
59,0,42,0,1,1,7993.858641648124,488.8944517691349,0
39,1,23,0,0,1,19893.117501785724,552.3021525803448,0
38,1,20,2,0,0,16433.438399273247,347.15441941186805,1
44,1,27,1,0,0,12089.606284329606,556.1088121461154,1
74,1,55,1,0,0,18897.295003535244,563.3427098482947,1
48,1,30,1,0,1,17649.130718085613,418.9944366966455,1
23,1,3,1,0,1,19339.23702200688,478.7015088548507,1
44,0,27,0,1,1,23202.994481533267,301.798340233496,1
57,0,37,1,0,0,16087.591925056513,592.889135174249,0
51,0,31,1,0,1,24661.878859086646,541.7955436550066,1
29,0,9,2,0,0,22137.898028273205,369.341750011873,0
62,0,46,0,1,1,18917.207103142988,393.99411945404813,1
74,1,54,0,0,1,6543.847112574511,456.540327049105,0
70,1,51,1,0,1,15548.960403849316,584.9292459133459,0
24,1,5,2,1,1,16231.627989048104,550.4535892909649,0
27,1,9,1,0,0,16077.855777633851,417.77685134847354,0
62,1,42,2,0,1,14450.962664138366,440.67256341133435,0
34,1,14,3,0,1,18230.24956450753,505.2596639200336,1
43,0,26,3,0,0,18895.779233709996,419.9332505680046,1
38,1,22,2,0,0,6639.143561260009,447.9553200810167,1
45,1,27,2,0,0,21774.201180418513,569.1868997949075,1
79,1,59,0,0,1,7617.740343763146,377.3178200164234,1
75,1,58,2,0,1,12970.50456189517,485.76328670065885,0
63,0,47,1,0,1,10562.111699174366,478.3234909668824,1
19,0,1,3,0,1,11391.181215612465,495.7144345533461,1
77,1,59,0,0,0,20432.6651657519,526.421112665173,1
71,0,51,1,0,0,15608.099021689257,561.4589257060564,1
60,0,42,1,0,0,18412.99565631001,578.4218839504483,0
18,1,1,1,0,0,18160.079192236408,465.6056582424433,1
68,1,50,0,0,0,5424.771934450217,484.85688254007033,0
70,1,51,1,1,1,12211.292182567126,535.0956328609825,0
53,1,36,2,0,1,18742.862408680638,518.0140760707416,1
68,1,52,1,0,1,18284.189915616367,557.0706437141982,0
43,0,27,0,0,0,6216.619682970644,544.9692458119382,1
46,1,26,2,0,0,20150.13562589462,417.61272357005146,1
38,1,18,0,1,1,18080.279729593087,687.4446762570269,1
28,1,9,0,0,1,10186.038482691569,500.3676698628434,0
57,0,41,1,0,1,17043.141391271813,569.9703907137563,0
28,1,12,2,0,1,13854.441174485755,561.0587595778726,0
53,1,37,1,0,1,17459.826958136466,527.192543400853,0
66,1,50,1,0,1,5998.819494952817,526.2336362538537,1
76,0,58,0,0,0,13236.975686291993,592.7333001286423,1
56,1,39,1,0,1,20903.58451201035,479.17092182340946,0
57,1,40,0,0,0,17694.095860852696,577.5602662037213,0
52,1,33,3,0,1,18958.204323570233,550.2423698894074,1
71,0,53,2,0,0,13832.29376895673,617.579055925416,0
51,1,35,1,0,0,17821.729748202528,450.35959922666234,1
72,1,56,1,0,0,14184.554967896061,508.4308197697567,0
64,1,44,2,0,1,10375.799271715192,414.4749939310072,1
41,0,21,1,0,1,13739.224394210883,610.9772381358948,1
71,1,52,0,0,1,22270.20022451385,426.0741275515959,0
39,1,23,0,0,1,20661.606798903016,533.2049709098369,0
22,1,3,1,0,0,10038.990552406538,454.63089893886996,1
73,0,55,3,0,1,12913.293147487993,614.118488966373,0
50,0,33,0,0,1,10378.808912179698,494.1468902686922,1
75,1,59,0,0,1,15897.615869335661,565.1139903053687,0
53,0,35,1,0,0,19986.364115572836,391.61610017519513,1
64,0,48,2,0,0,25158.96708646204,436.8796133109285,0
37,0,17,0,0,1,7862.739005771959,560.7041458723879,1
36,1,17,0,0,1,19291.736726748233,629.0952602002711,1
52,1,32,1,0,1,14961.571862105071,552.6072499007631,0
69,0,52,1,1,1,13164.315129843568,738.2984817096122,1
60,0,40,0,0,0,10323.540925402482,579.1479938591392,1
34,0,18,0,1,1,23899.304685496412,501.6020147396443,1
